15.321749775767934,9.602328646381919,27.433397477390784,21.7538846963437,26.376525910390217,347.4259374731919,132.96443708705178,20.03019627065645,164.40552389710874,183.93367586085563,168.009444426815,283.61473326030875,20.167261254091645,25.33058970018549,465.37141600269825,124.19386443638236,25.795969113004386,18.746384526667434,10.017752108507844,306.4563604440229,308.1849374954797,130.7286025119645,30.183620319478084,35.09498637389009,902.1204711879401,81.05857785471584,783.1273816262418,281.4194944589051,13.33211396678134,72.66415294721014,394.44945650097685,95.73454251437101,14.953160266936235,379.29289668915703,97.20772530238989,42.49774517866429,268.85886095563575,102.06115490222409,188.5995508977758,41.92075453259313,123.32230877868318,107.14989361087497,231.01846912475403,189.1583699992046,113.816546417253,11.766334700622416,205.789589441686,112.66637232466455,58.988838429861325,251.1197144299684,210.2537161615999,6.719163053538213,67.97593497833495,9.863819026581726,81.04371579950696,70.30308770505248,3.9448398183259,36.29238432637296,134.030524230456,53.70656288484818,255.23614931083094,175.00362414809263,85.17385800083811,94.0597149600594,458.6861226566329,116.3811371644498,91.468656714074,85.52708972157617,3.506971918711042,19.928906646860796,15.605489051092833,70.11119317292989,106.05123252622694,46.72683012384337,399.90550725838807,298.2120641836606,5.246511628781148,138.14747299309303,64.55270894575095,72.71357537479452,123.9267405067172,51.68054929825618,88.89389358148408,19.462502981791673,264.8833517177286,20.012075131974,88.30355089895717,52.92310997218989,88.53576691130365,32.70801745707213,224.69425199516897,72.07553966717522,18.733736954716388,224.78995071596069,320.87333080797987,38.73125392767943,274.1265999549614,228.9431534525746,367.00945477354276,25.221387490450553,312.86016298472447,515.7622822282382,40.64725181099996,54.866655019377184,285.966841953264,26.057494561162507,125.46084115861842,35.77482630781976,194.01487248336787,134.42833358132,4.03329482276715,94.2305568925312,144.72716918899263,2.4998258465834184,15.568325941997376,20.471777978602105,163.75623809991333,151.69597834844168,206.4950489163515,29.616062207210934,8.411348842950682,188.4297914814296,260.6506434435424,76.02012801289528,340.45226903351096,69.34182947243158,177.0202706642579,484.80590673135606,230.80527797079554,49.712346420841115,94.1001549463544,38.42498327775956,197.3872659575814,133.04548626552275,59.009911149681415,203.44781060805803,298.27201491549675,113.59928227053393,29.336606622269436,84.47994722444965,197.96467806593458,187.07503570498133,101.2340783483541,122.39080971424826,267.73685871460395,271.4387972432455,105.51494537044479,880.1812278847136,86.03029545507606,19.332327133786833,149.53656788446162,355.89155184973896,152.65284756932226,258.89078698097927,36.38039102952465,288.4240331847727,11.101910394428922,309.77295831402995,90.55780187361354,16.11847690334868,248.3888922440951,563.973497446372,55.8038976908808,104.3558201415853,191.05086272130026,216.13853737505715,142.5402684417851,282.5532638970328,115.38002859402606,126.64925654392493,116.50027376152453,50.02525585404824,574.7628358479003,65.19622557219654,10.323029115981328,31.75964304924528,338.33616981480384,20.21728008122121,204.74435029689192,49.60126633642517,145.4759330274817,91.90063372031462,12.805315232022577,673.4437021386624,43.15433259786568,321.37696988285575,10.662623057448995,180.7459784122312,306.8111638803287,116.32059917098532,117.37982186110936,86.29101242144252,216.46584511613977,19.75576640869102,322.1095475305093,35.05274739327595,192.21516515585208,297.19944536332247,213.07249303553667,113.42884084640797,219.48934644334278,216.64397795640807,59.8746048135137,106.948062090475,44.80855772550573,134.2189328595762,61.763087161837326,90.29294525204674,862.7846240399255,95.34136126328248,240.82567083853928,171.1631051495764,132.59544722100094,76.22265689520583,55.54145385263925,124.2657870867039,36.2132015395771,7.040171601378245,15.157811669874873,9.852600640427779,221.02091807851593,49.4552211001378,9.832134069144141,39.20203668990381,237.14868650337567,75.51227051177814,374.97217536891395,197.51964468764007,42.89947233138603,77.20853137681532,66.28607598191219,261.1455081372522,87.83022169286183,130.93589185935585,20.146195047221237,41.46675390437071,115.65605347724762,72.90673153650083,17.315686302125787,47.33866827538699,35.08539653801424,100.11930583861849,117.20299502139716,190.3925225252207,81.60202979460135,3.343939106938101,0.9063861041600443,41.10186108914895,108.22064943082985,194.10918190539547,11.807632405592184,181.32654287826566,82.46105489742634,81.98851945164519,17.73368818029321,445.6346307406132,283.28941331795346,6.78424037265311,138.83796621890303,88.54508261528332,169.32437750109264,53.28572568451289,87.50496114105165,151.63432037803923,18.382302805353632,4.634874634107979,183.26446874708282,156.05519816167407,329.9750992097457,92.48097393182907,257.8185444425297,3.584612975282849,59.26106639973148,133.25243640988083,64.55930181947942,212.8393284148157,37.39578195671299,32.60078015043246,116.19213270821957,49.6281230966603,369.55089139517236,293.56839708668167,51.3776606746812,108.29324102106017,0.9329802606553576,110.31035418294044,285.08138956644336,179.29958584164163,15.51774744800901,59.33394356864364,204.67513926761924,174.11434117890926,480.0291463864432,62.29211205654202,84.2387231900492,302.3236786889402,74.99903631837537,132.20193132767287,342.39545695599725,74.74948961891057,129.99171045707098,21.754323457749397,71.7823490596997,46.157906620298625,60.29566732546677,45.92470103954913,122.15687703389742,225.0543629753276,14.000291046801554,10.078855741257776,89.75155382118585,13.675485819750344,222.39832096219098,25.60649244261687,193.4009674663995,44.89499655995234,376.0413474523682,55.945600192631474,96.37737410924336,15.293260792366839,45.44353699551898,176.7053170492837,23.731469901050243,67.04922958591557,139.37770326950263,130.09076064401583,179.89497435744912,11.92425273328866,399.2707295049914,29.910190163284536,65.1756558257016,205.49877623703998,2.9129387110227785,4.093301999376209,87.33946413755564,184.86875860863907,0.4289763718055388,147.49308375384464,20.995011381672956,227.1741521271801,90.50925188719309,46.76946984161051,103.56573998155682,229.8825497387685,399.3108828590981,5.849557691758239,130.64334106096769,45.62099482097884,278.27253278288106,17.815719420302447,440.8157842515309,19.6361152708131,224.84965073965532,17.38678596569039,4.969521508529173,93.39327917428965,92.61494264680607,27.510949393179395,89.69515383953139,220.85113765531835,4.7655960769426935,22.697601546656415,113.5708476128681,46.850377144258594,233.8449617358359,89.15659372471485,46.228565885051836,528.3627680589569,96.8242498859377,1.8292304982438181,162.73837658052992,142.6717939027753,48.48256484006068,16.516552963739976,216.59306654807298,81.58634964812654,7.357428330299147,25.241273109929693,64.66491034046457,9.752326527097997,21.71896447352256,71.91759256647781,108.27694612346318,164.90743765122002,257.51938338647574,72.46583283755884,131.05155433352974,181.54050456390883,107.26099771030995,275.21656648816446,131.09547845106707,98.20940793849007,116.36686741153223,6.562526703433286,189.41500287767903,52.950384573798864,107.49451885308169,366.47394881283554,154.10275240848242,17.72356391405115,25.439796450960323,105.96629608687358,51.44425043379269,247.8466903863214,85.23434780858804,91.05819189434288,123.42070261692926,127.68946340420365,637.1421044172721,6.476162192958072,120.00142315138204,108.67063279504193,136.55184935378387,304.42531465359326,118.78101399712187,44.74357751558769,10.589907620345791,114.83475108077181,20.520536897049677,168.99470093407044,14.464605582216407,63.55912961291828,64.91096290975212,260.6538916759872,2.455979739399041,7.433704853655974,22.829537882582617,46.53180967312487,175.68675414441716,114.18315043740866,19.143358894053076,47.49946587788447,247.48187380436713,58.07665527398786,59.23427547161958,246.02916964119592,105.9222138040255,331.5015389770577,205.45858892785606,75.3981119444589,128.98687980811948,249.52920009284108,23.319774937912683,77.72727638847601,220.65311795625476,99.11209437701555,108.84032073593536,17.08171625530711,79.87095965832182,13.239299656706478,90.42278709928856,129.986678925728,149.4177572384137,132.17407645155708,23.474378532425202,210.21788450835862,201.870014357441,57.9681967429526,50.81297914454036,475.43085444510723,260.98853306206735,406.86799149266704,140.07278975684673,21.463371731446944,121.01924619014471,80.7232567426444,80.4867010774586,12.47646175405121,466.3680521809432,187.25045884149742,126.42685084801599,3.1931716715690737,89.97568308813729,58.256762182207,9.857745145792347,151.468250634672,24.55982235969627,128.7424236329509,435.4508704829914,81.25319493468858,150.38039374094726,35.45040112480897,94.30758674827185,138.48777679071213,185.6249545575315,292.05152682915985,180.5287684111983,186.26577686803836,37.7858190394414,172.62783849594013,51.98010952174453,86.3858981224807,24.386422949867903,160.18974102211655,12.390739589823886,23.3321392965091,49.6049517077758,101.05855789658125,50.70050661424185,105.26322340153132,2.220299107200271,269.66511941352564,13.953071168625012,45.5273880896238,19.84682656584278,1.0060396602694583,216.34106170719576,0.3202383319049998,114.62688121746905,80.71315962572056,57.284902413725064,389.3159766697389,30.629210485881377,10.503185093449638,355.0268080984203,35.02578795722421,16.390388413031474,7.0746051263838385,224.77295791747733,99.68159073477977,127.56869420388796,196.18700528886484,41.59881012672344,12.74772321226027,117.40353379458836,29.31660044681592,183.3105972508144,89.48036333990267,253.9719108047956,177.50061760104902,27.656142056645294,33.620480547138264,76.83938089954502,100.98887637121379,13.645941456751556,568.6033770715003,25.401529611077105,141.73936060870406,174.4164518174159,7.391454612452023,99.909134536746,7.903854784475901,46.1636978278862,110.49369066937074,41.701334645575756,277.254846834874,68.59445764340293,353.65791542153244,20.633543140764097,144.41486522315543,33.363227240365234,56.816554114413755,96.10022742333857,29.419247488312145,87.5406025698658,156.75812023537745,0.9309248421199088,21.62025612014542,180.394359597346,276.9602780020995,130.11321418001882,91.63755323647159,316.2960854926251,68.05279917444989,101.4544776874637,9.641933635980564,125.41252656037716,97.64054964510144,70.10055743527073,5.917351175778801,237.84483755541035,13.274470382813519,4.505342888336611,140.920474703236,148.8228970097407,34.38945617149533,10.065428790705354,32.24184304872148,37.56168521838852,12.568043099406593,9.980951690961238,41.940273206664344,81.5006542774407,137.60996997520132,42.03871639560137,90.62064917617012,60.78490655381233,6.028652888905848,349.7592222274464,790.114328789569,53.003964963875084,149.57124779344784,39.45039487573198,139.45223026418785,104.77613926561536,22.605682966148347,61.16790086277617,69.36144373667413,5.993157074107208,47.27909682150748,40.061776401068926,456.92439548919725,19.84903311206601,144.04945812827913,336.54788093622636,771.686419423745,40.43858548758994,357.3020925528066,71.17908788255458,9.20693790131262,133.53156420251008,5.970180301687427,0.6107811484821339,44.839371827376276,242.42205293975167,104.44222512401092,8.152215054429812,44.161954075594885,49.86767899227351,62.75619311644499,276.6886211589253,239.20845566599664,64.89444766598515,100.06698873690125,115.137214948295,24.936915025986778,96.91182069346532,218.85995004349542,304.7483433007819,6.66204154393485,95.58303821227216,35.49403363427994,124.2096521891616,20.66258618498321,13.37616573597352,60.708362627759676,54.44307292566137,88.5022957703527,165.89287784732045,81.28969943547159,26.465149972989213,84.27165217854999,101.33208931995432,222.50647156349137,178.88210770391245,339.8196094350757,44.38257475860214,202.32417178948998,214.75127981743194,8.9604620638496,170.52837885173818,298.25771110455264,34.88048485544496,278.71958244258116,291.1110763005169,126.39905624285876,12.029751372499327,171.5670429511075,228.32363865107965,213.0505170521942,387.06957971988055,102.65945033117397,135.46423009238393,78.10352665354148,320.93133556423294,142.04021253830717,176.03153395970162,75.52358613942943,15.38069884787179,125.04564600234777,82.11591804324593,60.64043382554843,68.45710248225393,25.97482044155481,178.71165337084184,8.223843547880946,49.47248696641024,35.35207695477219,383.0829139122839,201.1556563770597,9.670981175138516,108.63832538678098,61.52669603822308,1.610061791256589,67.77652170749651,151.45715581790736,161.58921205611196,344.4135496552362,108.26767711832244,96.87028658237381,3.8659316985206438,12.293080615019246,112.34119727939678,341.3086326033259,24.225812184712716,83.11942934850558,129.66689027197813,207.24473002567976,112.49198553779843,106.42217985817514,51.26770164210308,79.44683545529266,55.02490424156722,126.12341431211301,64.31468451141713,94.16528003895108,0.1426862465785878,54.43926144740378,111.46751154687887,42.74122710399064,207.94596757354768,9.927329608613205,129.50811600963033,117.6655699840196,400.56404313077735,68.33376840656409,10.26593622682812,35.4287043860728,282.9712803585025,17.07343813058487,31.324367565749625,121.22252961428411,60.77002972893292,38.03252086165278,24.384800506568315,217.36316578715798,199.43123638938135,32.5017084328333,27.18325030906591,181.585621747398,213.19263967852743,16.01957714518691,74.70932922834872,34.578955289260655,56.19131224294691,237.8664736913978,8.845296733701565,61.649546459997225,169.82961320188525,112.0746544208151,85.41617651369735,51.57627588021468,20.334196139948006,135.7936300042615,6.884653973465059,207.37455926360087,38.79337165697984,139.05597935022007,117.54344159846303,272.6213593003193,1.242904751867996,324.4043037474252,98.32934816500722,108.03317828276624,51.132803890123284,187.72360564392568,62.23415111602278,69.34606519291444,111.20181246923445,109.09891533367362,2.0835863057175272,229.09711645609931,29.390819472050886,60.88637264025267,65.1795975102635,69.74803200708143,226.41059154267498,170.59738910696257,6.325321110162666,56.80000005484145,206.00616458203376,44.34404350465696,365.61769241695924,97.26723403663894,191.48787972181987,236.72810798871438,85.11641476142194,110.82901942737462,183.66315444276515,100.86543280419339,242.62065120295168,19.29208549113835,20.032808197580636,85.83841926395309,97.6603602955187,513.0864602995316,300.52001065568993,269.2692229093981,434.72299919076056,128.11320155504023,26.16311202332193,71.25671245253322,41.458755302441126,45.435978405018346,9.996230677565306,106.06697886658735,220.02196470313956,47.17812377199298,176.7442039701177,196.46356848716204,48.44502104971072,5.3071484921024865,26.38143143599341,149.14064154791333,219.12463015456825,120.22589179433841,239.6988279762377,7.531528065990446,60.82663083641619,556.1554588395516,0.45988364006833093,53.730965175916495,169.11119551028804,235.91720345596966,54.28946062017917,168.71296504597575,136.5027246444094,37.4534886704144,25.916051466775205,22.00370707417878,242.63491251325962,12.770476556683354,122.4439089441224,230.24527060603972,239.3174746849369,158.26088320650138,168.84953353796075,89.42172267954173,128.5107292989655,138.07771869109004,213.18226954296802,159.12530907312538,34.88723219743172,78.71185150917152,229.3911566225933,47.34718645783934,87.35603425346271,188.44423886029207,49.51802551001446,29.226875469092686,167.5555244395346,63.96247594017816,56.436887442662446,75.34328611803768,122.06409733053378,47.86765678605061,90.85516036458223,92.20896091575638,17.675819502776193,113.49335725325426,409.56861527978344,166.61207746200225,8.484450839582689,51.68606130578362,290.09376369118036,31.832073764011835,8.916790766250609,95.87057571892993,50.19495736336373,51.5879691140805,26.304721400952765,161.19440876605822,6.187512914548936,63.32661967963137,138.03340768699562,31.84002873977517,48.94304938640103,48.85529977603281,70.15517603224593,109.73875225832305,56.08023050272597,139.95301799633276,603.6141825601327,7.740507582481221,335.73500989753813,140.9199483798125,159.31851181139243,121.64234162117393,113.45386682305879,175.4105142105384,106.89905090351317,58.96786613093915,10.142627102785685,590.7152924528077,105.59095483531168,362.3400580096796,10.580592675115962,88.93714382002976,557.2934560363078,135.9581972051733,30.968089392544034,14.491346813845826,86.86409418777797,125.59379889391403,111.26208360020091,35.307264592142445,149.65383966731252,140.3413271628693,3.3785485453239823,89.16671997881429,157.1745944451731,68.03515330206116,244.05292585197415,571.6148353190157,286.916785287928,283.9244411752805,107.73403574335926,10.84614020850414,77.99503678480106,75.87608803459,56.7813012675334,51.03733894748831,30.999908622591782,290.26931719116095,100.08017472886148,46.13088790625346,62.92552742519163,127.731159531388,93.73172651123248,400.38958839658443,174.14091023478085,374.1451328276173,471.24653393187265,5.386181173257051,38.12781356673168,13.23813700721916,118.77067552241387,284.6906869430075,14.38545790401237,7.001336863931326,117.31500664388693,124.85964619365089,334.2208658802577,179.2095194424771,206.9611944772867,103.05504290856226,56.20186470828524,8.43893080840004,8.801605949641424,4.731694061740908,23.91822219302002,39.48209892961273,269.89383169344813,157.28389637738022,97.29633562607259,171.51381943570436,228.87716800314578,36.6651659626952,43.51422510168159,269.24798195168336,40.817173362642706,66.16206727088274,33.06043058865668,88.32880787956945,62.659166353688576,6.357082471331984,41.87475543324326,99.77242046556084,87.29859287310913,53.88593356937441,75.53221315117642,38.88276911233372,30.05102543807049,349.6932763351077,192.42877382517142,34.553849668249626,1.9992606581704395,256.6292088147161,35.52581278438542,406.3665217436278,1.0869478882507646,330.5256687281623,443.83720586104545,161.68806273133927,203.12750780930796,12.48126892071119,135.381767083128,74.05677122147966,85.44770623300447,100.62764312981973,16.802972568383463,74.74869532638726,32.20473522923386,340.85177431949757,256.45312643560885,43.46305245678093,14.03123267108316,85.87787339991515,238.68215976879634,92.74605590048921,4.437980803467071,109.91536329875571,49.25157979715521,144.40748861768427,169.62289494381756,96.05747818668326,26.23129574974267,97.09437134617131,190.54501531722784,241.48231766647822,243.42458977717186,61.55968414497976,74.69827751323146,68.91849324263228,435.40621713766313,116.1103251949624,14.443050392516271,80.85644902246602,211.2773476078921,16.37046467276261,344.48125181656644,183.47948121305967,19.93453674398986,15.689930582606266,105.50269517652372,149.81294391147915,19.33950920140756,177.30785575241765,69.51311613267517,243.28930812097255,292.6160435268816,40.54189346019603,201.95626245296805,98.84520896597215,107.98949557506926,66.79662364003447,97.65801218887205,58.4404936756794,217.96813745092606,137.51188413484553,210.5369797050474,148.29708611486325,160.42471802756918,95.20778916282495,77.55636309872652,791.9181830141168,16.25556675055683,2.6788775335811503,57.6271939049053,237.93623020858172,26.15955113386121,24.003630127235397,99.51449826406306,11.89559802135661,262.86736327534965,122.97701916099237,171.67218792055976,16.746165985393734,156.13784116805905
